file_path,vendor,objective,mpp_x,mpp_y,level_count,level0_downsample,level0_tile_w,level0_tile_h,compression,level_dimensions_0,level_dimensions_1,level_dimensions_2,level_dimensions_3,level_dimensions_4,level_dimensions_5,level_dimensions_6,level_dimensions_7,level_dimensions_8,level_dimensions_9
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_391.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,200704x237568,50176x59392,12544x14848,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_222.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,143360x167936,35840x41984,8960x10496,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_053.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,188416x299008,47104x74752,11776x18688,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_310.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,167936x184320,41984x46080,10496x11520,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_005.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,98304x147456,24576x36864,6144x9216,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_399.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,184320x249856,46080x62464,11520x15616,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_347.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,151552x229376,37888x57344,9472x14336,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_360.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,180224x245760,45056x61440,11264x15360,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_283.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,188416x290816,47104x72704,11776x18176,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_239_a.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,147456x258048,36864x64512,9216x16128,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_385.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,151552x241664,37888x60416,9472x15104,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_285.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,131072x262144,32768x65536,8192x16384,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_376.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,155648x229376,38912x57344,9728x14336,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_048.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,159744x286720,39936x71680,9984x17920,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_249.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,192512x249856,48128x62464,12032x15616,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_251_a.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,167936x196608,41984x49152,10496x12288,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_106.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,180224x184320,45056x46080,11264x11520,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_121.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,172032x237568,43008x59392,10752x14848,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_119.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,135168x262144,33792x65536,8448x16384,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_146.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,196608x299008,49152x74752,12288x18688,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_086.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,188416x262144,47104x65536,11776x16384,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_236.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,159744x200704,39936x50176,9984x12544,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_357.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,143360x167936,35840x41984,8960x10496,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_047.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,184320x270336,46080x67584,11520x16896,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_138.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,118784x126976,29696x31744,7424x7936,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_343.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,126976x270336,31744x67584,7936x16896,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_051.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,135168x253952,33792x63488,8448x15872,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_230.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,188416x212992,47104x53248,11776x13312,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_298.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,167936x217088,41984x54272,10496x13568,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_078.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,172032x233472,43008x58368,10752x14592,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_090.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,102400x172032,25600x43008,6400x10752,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_252.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,122880x249856,30720x62464,7680x15616,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_321.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,208896x344064,52224x86016,13056x21504,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_025.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,172032x233472,43008x58368,10752x14592,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_042.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,151552x204800,37888x51200,9472x12800,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_400.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,139264x172032,34816x43008,8704x10752,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_142.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,208896x282624,52224x70656,13056x17664,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_031.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,196608x344064,49152x86016,12288x21504,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_397.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,143360x245760,35840x61440,8960x15360,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_014.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,159744x184320,39936x46080,9984x11520,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_172.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,188416x352256,47104x88064,11776x22016,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_371.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,208896x233472,52224x58368,13056x14592,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_235.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,163840x311296,40960x77824,10240x19456,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_110.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,106496x139264,26624x34816,6656x8704,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_072.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,172032x294912,43008x73728,10752x18432,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_158.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,192512x237568,48128x59392,12032x14848,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_028.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,131072x176128,32768x44032,8192x11008,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_006.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,118784x143360,29696x35840,7424x8960,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_118.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,196608x253952,49152x63488,12288x15872,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_215.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,180224x204800,45056x51200,11264x12800,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_293.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,196608x225280,49152x56320,12288x14080,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_200.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,151552x159744,37888x39936,9472x9984,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_177.svs,aperio,41.221699999999998,0.242591,0.242591,3,1.0,,,,106496x176128,26624x44032,6656x11008,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_207.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,172032x233472,43008x58368,10752x14592,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_003.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,176128x208896,44032x52224,11008x13056,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_112.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,180224x270336,45056x67584,11264x16896,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_151.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,131072x217088,32768x54272,8192x13568,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_077.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,200704x294912,50176x73728,12544x18432,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_367.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,151552x229376,37888x57344,9472x14336,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_148.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,139264x159744,34816x39936,8704x9984,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_083.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,131072x176128,32768x44032,8192x11008,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_095.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,196608x237568,49152x59392,12288x14848,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_191.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,196608x225280,49152x56320,12288x14080,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_219.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,126976x172032,31744x43008,7936x10752,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_259.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,172032x106496,43008x26624,10752x6656,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_221.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,196608x217088,49152x54272,12288x13568,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_038.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,167936x241664,41984x60416,10496x15104,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_225.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,110592x163840,27648x40960,6912x10240,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_373.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,118784x126976,29696x31744,7424x7936,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_020.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,135168x176128,33792x44032,8448x11008,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_349.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,102400x176128,25600x44032,6400x11008,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_124.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,155648x167936,38912x41984,9728x10496,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_231.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,176128x212992,44032x53248,11008x13312,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_287.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,147456x172032,36864x43008,9216x10752,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_286.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,167936x184320,41984x46080,10496x11520,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_344.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,122880x208896,30720x52224,7680x13056,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_015.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,176128x188416,44032x47104,11008x11776,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_278.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,98304x172032,24576x43008,6144x10752,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_345.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,188416x225280,47104x56320,11776x14080,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_139.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,180224x303104,45056x75776,11264x18944,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_237.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,159744x233472,39936x58368,9984x14592,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_387.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,143360x241664,35840x60416,8960x15104,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_257.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,188416x249856,47104x62464,11776x15616,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_304.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,143360x311296,35840x77824,8960x19456,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_316.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,151552x307200,37888x76800,9472x19200,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_359.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,196608x237568,49152x59392,12288x14848,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_075.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,159744x225280,39936x56320,9984x14080,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_052.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,172032x286720,43008x71680,10752x17920,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_167.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,176128x237568,44032x59392,11008x14848,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_162.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,106496x155648,26624x38912,6656x9728,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_358.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,163840x184320,40960x46080,10240x11520,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_214.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,139264x278528,34816x69632,8704x17408,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_103.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,188416x323584,47104x80896,11776x20224,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_390.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,196608x212992,49152x53248,12288x13312,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_331.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,151552x245760,37888x61440,9472x15360,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_398.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,176128x204800,44032x51200,11008x12800,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_193.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,155648x258048,38912x64512,9728x16128,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_201.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,151552x335872,37888x83968,9472x20992,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_064.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,114688x122880,28672x30720,7168x7680,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_233.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,126976x237568,31744x59392,7936x14848,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_073.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,184320x217088,46080x54272,11520x13568,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_339.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,135168x172032,33792x43008,8448x10752,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_104.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,159744x335872,39936x83968,9984x20992,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_346.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,192512x262144,48128x65536,12032x16384,,,,,,,
/N/project/wsiclass/Hancock_Dataset/WSI_PrimaryTumor/WSI_PrimaryTumor_Oropharynx_Part1/PrimaryTumor_HE_062.svs,aperio,82.443299999999994,0.121295,0.121295,3,1.0,,,,143360x286720,35840x71680,8960x17920,,,,,,,
